20	0,09051	song show dance music sing play singing laughter band tonight stage applause playing people time audience great rock make songs night dancing hear guitar star ladies piano cheers singer voice love concert world talent cheering big listen gentlemen life heard record sound famous plays crowd ready performance year dancer played 
21	0,07579	man move sir team bomb people minutes clear security guys hell target stay coming find fire mission hold agent put make ready time men shoot weapons safe copy contact building dead area plan gun kill cover shit shot government moving military hours left check location code terrorist information weapon operation 
22	0,07307	town horse boy man sheriff boys time hell damn make horses son ride sir pretty put men thing place gun day folks long shot real run guess home girl find heard hear stay truck fine shoot big lot things coming hold morning goddamn daddy night trouble land thought kind mind 
23	0,10914	dog boy cat wait big time dogs stop home bad great find day thing friend show kid fly nice friends guys world make monkey real run fun love barking watch boys baby plan worry excuse buddy hold happy save coming kids animals cats call eat work guess funny place true 
24	0,05617	screaming laughing grunting grunts panting man groaning chuckles screams yelling gasping cheering growling chuckling shouting door sobbing beeping coughing chattering rumbling playing woman laughs continues crying breathing whimpering crowd speaking whispering screeching sighing heavily ringing buzzing creaking indistinct roaring moaning stop barking chatter gasps throat scoffs wailing muffled whirring softly 
25	0,12181	phone call number find cell called message talk wait camera video show computer calling car time girl guy minutes answer police news people voice send check found pictures hear internet picture address card today photos photo calls meet told ringing story tape turn friend listen excuse pick line real information 
26	0,23501	put hair head hand eyes make face red hands water black wear big day cut nice room girl shoes turn watch eat sit hold walk feel clothes mouth open hot white left light feet cold dress legs beautiful show bed wearing smell mother bit made blue buy stand touch clean 
27	0,08096	time world years planet space alien moon universe people power energy science thing light machine future found work earth aliens human ago professor field life happening made find happened theory research sun sky idea system kind history scientist things change scientists working travel scientific hours stars days coming happen end 
28	0,08419	love stop leave nice time talk call understand happy great bad euros work true problem evening bit years tomorrow excuse sleep wanted shit left idea put life french worry crazy forget guy wait friend beautiful stay make fine bed feel change move lost calm prefer told things tonight coming wife 
29	0,14548	fucking fuck shit man fucked fuckin bitch shut motherfucker ass bullshit guy asshole put guys dick talking talk fucker time kill call stop listen make car head phone drink piece pussy gun told friend kid stupid goddamn coming leave cunt dead thing happened holy face baby care hear money sit 
30	0,01026	don est time day você por plckman won está para feel qué wouldn con donâ khong thrt dexter ome work ave ace gel whrt shouldn ong youf excrement ely fight ook goodle favor rea ifs ons toi vamos ele led rnd dorft youâ rig knew hef ate ice res hefe 
31	0,02107	stop young bastard bitch eat time wait sung sir hee crazy man today wrong jung hard drink live call hell damn die pretty won hurry son jin heard days told kyung mom person make meet nice feel nam home worry long bastards bring asshole lot soo girl day people money 
32	0,06774	laughs chuckles sighs door man continues laughing grunts rings woman playing music laughter closes gasps phone opens groans indistinct engine ringing voice chatter throat whispers clicks screams exhales chirping plays beeps coughs clears horn giggles laugh bell shouting footsteps softly rock heavily dog buzzing night stops muffled radio whimpers cheering 
33	0,19964	love life heart day world eyes time dream beautiful live feel night girl dreams happy sky today light make long forever true fall die sun forget face lost loved moment left remember hear words end soul song moon story sleep home place leave smile stars waiting find pain sweet happiness 
34	0,0863	find forest stay wait animals camp animal place woods bear wolf found mountain water run coming food guys jungle big thing bird eat long make tree birds lost hunting lake snake time hear river cave leave trees wild night move home hunt happened man great wolves head left fire hold 
35	0,05106	plane ship sir flight fly pilot fire make air ready minutes mission flying crew control hold captain launch time hell hear emergency engine hit coming wait fuel power lost base rescue open radio landing left check report meters storm thing long feet full move copy clear pull contact land system 
36	0,06062	man shit ass baby boy black time real white damn bitch money hell hold make fuckin girl day put cool big motherfucker talking brother dude hear wait talk love thing call son nigga check crazy mama talkin people shut told hit house business bad show dog comin hot sir wrong 
37	0,00516	jack yoυ alex narrator carl yου voice yoú haνe tuck brlareos kate male parker harold abe knοw yoυr lauren αnd rose female thing curt munch helsing year cοme fοr emmy forrest side clive wait bruce talking kris sarah neνer ηow alexander evan jυst gοing giνe lονe tereus knuw hyde fallon 
38	0,07165	war men soldier army soldiers sir enemy move fight military shoot fire home major orders camp attack german order left country troops general leave fighting officer shot stay battle ready commander front stop hold line send killed boys weapons dead days make command guns die mission alive gun wait day 
39	0,18601	money pay business make buy bank sell work cash life paid job deal house people place dollars time rich gave put price lot worth loan big call card sold tomorrow month find account lost live bought debt wait days owe free lose rent real wife grand told paying luck selling 
40	0,03078	chuckles man woman playing door laughing alice ryan chuckling shit clay adam inaudible cheering phone adjusted chattering car kelly jake throat corrected simon love boy dog cell matt people closes carter rachel crowd put lucy tess indistinctly thomas andy knocking molly trevor taylor coming dan rob brad anthony wait jason 
41	0,1166	case police found murder killed evidence court crime killer body happened lawyer victim night death investigation report wife years judge truth witness detective find suspect trial told guilty questions murdered scene knew innocent law missing criminal murderer man home ago daughter woman call office kill talk time remember arrest dead 
42	0,03315	man girl leave happened stop marriage dear time call told problem people love life coming talk house sir place kill daughter law friend feel heart beat hit son today days asked show fast sit uncle meet talking phone bring lost inside day money temple person mad guy tomorrow face make 
43	0,02836	music dramatic instrumental suspenseful ominous soft door laughing ringing eerie laughter piano knocking playing language noise foreign sounds screaming intense sound rock heavy loud electronic guitar engine continues crying breathing drew background phone slow radio static gentle orchestral plays footsteps birds chirping thud alright moaning voices voice screams female noises 
44	0,12378	school class teacher students year student college kids parents study day today friends girls high make boy teach home principal time teachers grade boys exam test learn morning talk late girl studying wrong hard homework sit professor read classes dad write teaching told tomorrow university pass stop friend education books 
45	0,07223	find gold found time treasure wait box diamonds key painting place secret stone great real years diamond map steal ring thief magic open world thing lost stop show knew stolen stole necklace museum plan left hands statue means man made idea ago hand thought told safe fake victor coin case 
46	0,13557	doctor hospital patient blood die sick feel fine medical life nurse patients body call doctors time cancer medicine care heart pain treatment surgery pills brain room head disease died death work years days operation condition dying sleep remember day long wait months accident rest wife wrong tests clinic worry feeling 
47	0,07177	film movie scene camera great director shot make actor cut movies shoot script lot films story shooting set love real show character wanted work kind people time actress big star actors part role acting producer idea play made end bit action filming day moment making put remember thing watch scenes 
48	0,24705	time understand make matter thing things moment people life person important continue fact point reason question order return situation years end place case true speak feel long leave happen thought find clear asked immediately hope answer difficult made decision words means small longer part wanted problem agree today simply hear 
49	0,14625	work job company office business great make working today morning call boss meeting day time years excuse problem sell deal big tomorrow year manager project contract week meet fired start month late client nice pay market months show building hard care sign buy ready fine busy important team top worked 
50	0,03145	tree time snow year lily magic rose make dear find fairy children wait family happy bells real world big reindeer house presents put sleigh home holiday night great wonderful nice holidays made hope fun things present perfect work list elf fly friends gift idea cold thought cookies fairies day coming 
51	0,12754	baby child children kids mother pregnant home mama girl love family woman time boy stop daddy honey house daughter care kid wife mom husband crying sleep parents make feel happy babies told beautiful call bed fine born stay day birth eat put coming school work sister big understand play leave 
52	0,14577	father mother son daughter family child boy home children years house life parents time live leave day girl dear died husband young born care bring forgive grandfather talk law stay gave long sister brought age eat wanted grandmother left made wife promise speak put brother make married sit hear birth 
53	0,16247	shit hell ass damn shut bitch stop guys guy asshole stupid real crap big cut hit wait time dead stuff thing kid kill screw wrong bastard idiot hold head call watch bullshit crazy make son beat show balls forget bad cool face hot kick quit nuts drink dumb told hear 
54	0,01084	color font fontcolor pas vous les die comeon het ist fad est fol man des und clip tknow forthat une nous fait niet comehere ofit fiind das met mit barýþ van yourface sie superman allright moi bien pour dans lucas der ofmy vlanne shepard chance fscx size whathappened forme weet 
55	0,13169	guys dude party great cool wait guy fun awesome time totally thing nice kind friends pretty love stuff weird night girl girls man hot crazy guess thought people tonight feel make big amazing mom friend check high bad idea lot fine real kidding cute baby talking funny school year sounds 
56	0,06294	game play team ball playing coach win football player time games match guys players hit played goal boys won baseball man lose field make soccer pass great bet boy score watch left kid run beat today practice kick shot catch sports final cards year start chess move chance card points 
57	0,0425	heart today love happened life listen time stop call leave meet girl house understand friend make problem lost sir forget uncle man talk days beloved thing eyes world crazy made shut son night told sit dear show coming day people tomorrow wrong happy nice indian happen worry law dance mind 
58	0,12144	brother uncle sister family law home girl brothers stop aunt find care talk stay boy girls big leave run kill hit house nephew bring make told father trouble shut boys eat coming talking listen money happened wrong brought place beat younger worry kid business lost sisters fight inside made wait 
59	0,1718	people life things feel thing world thought kind great person time real years art thinking point wanted work felt live talking idea made lot sort mind remember sense day woman makes part bit talk moment feeling interesting fact started living knew completely story artist beautiful human painting relationship understand imagine 
60	0,05082	human world virus system time robot find computer control lab work stop thing machine power brain make research infected data people zombie zombies body humans security technology code program test found robots dna level made memory working experiment project created real destroy team voice remember mind access city cells facility 
61	0,20636	dad mom home family son kids father kid school house stop mother daughter love talk parents time stay boy told care birthday call day make happy coming fine honey today eat nice car great live leave years remember wanted wrong anymore promise tomorrow life worry long happened thought brother wait 
62	0,14526	car drive stop road truck bus driving wait train driver cars turn phone call left station ride gas find run time bike hit keys accident engine minutes stay leave police check hold license put fast pull home move ticket make van wrong start guy long coming bag man number lost 
63	0,08741	book read write story writing letter wrote books writer reading written letters paper great hope work stories long words days article page told poem poetry published years author editor pages famous note copy thought make time poet magazine find word poems end library truth life called writes newspaper literature diary 
64	0,07421	nice home stop talk great understand bit wanted time drink man sit tomorrow stupid children wait work people damn leave idea today hell thought sleep live evening bad beer cheers dear afraid anymore german hear stay shit coming matter happy party long crazy important wrong completely easy yesterday fun care 
65	0,27293	time night home day years told remember thought long house left wanted call morning things room ago days place tomorrow leave talk happened work drink wife called people sleep found knew find live today stay friend lot year asked met meet died woman coming heard late feel fine made husband 
66	0,10238	village people water land work eat house long farm home town day children tree make city live food place leave drink river time man stay find night coming wife bring trees left move run road stop sell days big put rain cow fire build sleep morning plant wait fields things 
67	0,04367	time wait stop san today people person japanese fine work excuse home place chan wrong happy eat hard bad true guy make kind things yen matter hurry meet thing die real alright guess long pretty high coming world school care year bit kun man nice thought worry feel cute end 
68	0,20866	man guy thing time people kind make lot guys great guess big call thought talking night put talk nice pretty things kid day bad couple work job supposed hear real years stuff life minute phone excuse thinking place long mind deal idea kids told coming point wanted tonight heard listen 
69	0,02998	master sword emperor kill japanese people majesty dare great man life years monk kung martial fight imperial lord leave temple highness clan samurai die long arts stop country day bring person family protect days wait general teach drink make big death return wine matter order city men heard today attack 
