IMDB-ID,originalTitle,startYear,genres,documentLength
tt0064930,Santo contra Blue Demon en la Atlantida,1970,Action Adventure Mystery,3457
tt0064949,Scream and Scream Again,1970,Crime Drama Horror,6580
tt0064994,Skrivánci na niti,1990,Comedy Drama Romance,5223
tt0065073,Taste the Blood of Dracula,1970,Drama Fantasy Horror,5276
tt0065134,Two Mules for Sister Sara,1970,Adventure Romance War,8811
tt0065140,U ozera,1970,Drama,7080
tt0065143,L'uccello dalle piume di cristallo,1970,Horror Mystery Thriller,6131
tt0065235,"Zabil jsem Einsteina, panove",1970,Comedy Sci-Fi,7557
tt0065331,"Pane, vy jste vdova!",1971,Comedy Sci-Fi,9359
tt0065366,"Abel, twój brat",1970,Drama,6845
tt0065374,The Adventurers,1970,Action Adventure Drama,9069
tt0065377,Airport,1970,Action Drama Thriller,16464
tt0065378,Alba pagana,1970,Drama,5801
tt0065385,L'alliance,1970,Mystery,5607
tt0065393,Les amis,1971,Drama,5631
tt0065396,Anaparastasi,1970,Crime Drama,2494
tt0065400,The Angel Levine,1970,Drama,7856
tt0065408,Anonimo veneziano,1970,Drama Romance,4972
tt0065417,Aranyer Din Ratri,1970,Drama,8287
tt0065421,The AristoCats,1970,Adventure Animation Comedy,6907
tt0065422,Arizona si scatenò... e li fece fuori tutti!,1970,Western,5560
tt0065431,Assault on the Wayne,1971,Action Drama Thriller,5492
tt0065436,Auch Zwerge haben klein angefangen,1970,Comedy Drama,2723
tt0065439,L'aveu,1970,Drama History Thriller,11103
tt0065440,Baal,1970,Drama,7967
tt0065443,Bakumatsu,1970,Action Adventure Drama,7468
tt0065446,The Ballad of Cable Hogue,1970,Comedy Drama Romance,8970
tt0065449,Bambule,1970,Drama,8813
tt0065450,Bao chou,1970,Action Drama Romance,3635
tt0065451,Barquero,1970,Western,5815
tt0065457,Beg,1971,Drama History War,9641
tt0065462,Beneath the Planet of the Apes,1970,Action Adventure Sci-Fi,4162
tt0065481,Bloody Mama,1970,Crime Drama,8342
tt0065482,The Boatniks,1970,Comedy Family,10943
tt0065486,Borsalino,1970,Crime Drama,5084
tt0065488,The Boys in the Band,1970,Drama,14890
tt0065489,Brancaleone alle Crociate,1970,Adventure Fantasy History,7955
tt0065495,Wu hu tu long,1970,Action Drama,5946
tt0065503,Buraikan,1970,Comedy Drama,4761
tt0065512,Cabezas cortadas,1970,Drama,4335
tt0065515,Qui?,1970,Mystery Thriller,4252
tt0065516,La califfa,1970,Drama,6198
tt0065517,O Cangaceiro,1970,Western,5108
tt0065518,I cannibali,1970,Drama,3547
tt0065520,Cannon for Cordoba,1970,Action Romance Western,4318
tt0065524,Carry on Loving,1970,Comedy Romance,11450
tt0065525,Carry on Up the Jungle,1970,Adventure Comedy,8818
tt0065528,Catch-22,1970,Comedy Drama War,10614
tt0065531,Le cercle rouge,1970,Crime Drama Thriller,3658
tt0065536,Le champignon,1970,Drama,6397
tt0065542,The Cheyenne Social Club,1970,Comedy Romance Western,11516
tt0065543,Chi-zome no daimon,1970,Action Crime,5509
tt0065553,5 bambole per la luna d'agosto,1970,Mystery Thriller,4590
tt0065555,Città violenta,1970,Action Crime Thriller,5814
tt0065569,"Nachts, wenn Dracula erwacht",1970,Horror,3251
tt0065571,Il conformista,1970,Drama,8672
tt0065579,Cotton Comes to Harlem,1970,Action Comedy,9070
tt0065580,Countess Dracula,1971,Horror,6287
tt0065584,Cran d'arrêt,1970,Mystery Thriller,4173
tt0065588,Kureopatora,1970,Animation Comedy Drama,6424
tt0065597,Cry of the Banshee,1970,Horror,4681
tt0065600,"'Ctyri vrazdy stací, drahousku'",1971,Comedy Crime,7519
tt0065611,Darling Lili,1970,Comedy Drama Musical,8628
tt0065622,Il Decameron,1971,Comedy Drama History,5850
tt0065631,Os deuses E Os Mortos,1970,Drama,3880
tt0065640,Il dio serpente,1970,Adventure Drama Horror,3258
tt0065649,Dodesukaden,1970,Drama,6002
tt0065651,Domicile conjugal,1970,Comedy Drama,7304
tt0065657,Dr. Cook's Garden,1971,Drama Thriller,6403
tt0065662,Dramma della gelosia (tutti i particolari in cronaca),1970,Comedy Drama Romance,8662
tt0065669,The Dunwich Horror,1970,Horror,5172
tt0065670,12 stulev,1971,Adventure Comedy Crime,8174
tt0065671,Dyadya Vanya,1971,Drama,6112
tt0065677,Le foto proibite di una signora per bene,1970,Mystery Thriller,6015
tt0065720,Figures in a Landscape,1970,Action Thriller,3313
tt0065724,Five Easy Pieces,1970,Drama,9118
tt0065739,Frau Wirtin bläst auch gern Trompete,1970,Comedy,9870
tt0065744,Le frisson des vampires,1971,Horror,3449
tt0065750,La furia del Hombre Lobo,1972,Horror,4637
tt0065760,Gas! -Or- It Became Necessary to Destroy the World in Order to Save It.,1970,Comedy Drama Sci-Fi,5875
tt0065761,Il gatto a nove code,1971,Horror Mystery Thriller,7657
tt0065769,Le gendarme en balade,1970,Adventure Comedy Crime,4079
tt0065775,Getting Straight,1970,Comedy Drama Romance,14361
tt0065776,"Gezora, Ganime, Kameba: Kessen! Nankai no daikaijû",1970,Adventure Sci-Fi,3370
tt0065777,Il giardino dei Finzi Contini,1970,Drama History War,5700
tt0065782,I girasoli,1970,Drama War,3559
tt0065808,Götter der Pest,1970,Crime Drama,2230
tt0065809,Hadaka no jûkyû-sai,1970,Drama,4665
tt0065820,The Hawaiians,1970,Drama,7204
tt0065825,Hell Boats,1970,Drama War,5468
tt0065832,Hercules in New York,1970,Adventure Family Fantasy,8219
tt0065834,Rengoku eroica,1970,Drama Fantasy,6163
tt0065836,"Hi, Mom!",1970,Comedy Drama,11970
tt0065848,L'homme orchestre,1970,Comedy Musical,3414
tt0065850,Hornets' Nest,1970,Action Drama War,6288
tt0065854,The House That Dripped Blood,1971,Horror,6748
tt0065856,House of Dark Shadows,1970,Drama Fantasy Horror,7027
tt0065861,Hranjenik,1970,Drama War,3063
tt0065867,Husbands,1970,Comedy Drama,11699
tt0065872,I Never Sang for My Father,1970,Drama,8846
tt0065874,I Walk the Line,1970,Drama,7410
tt0065889,Indagine su un cittadino al di sopra di ogni sospetto,1970,Crime Drama,9541
tt0065898,Investigación criminal,1970,Crime,5380
tt0065908,Jak rozpetalem druga wojne swiatowa,1970,Comedy War,4723
tt0065913,El jardín de las delicias,1970,Drama,4302
tt0065915,Je suis une nymphomane,1971,Comedy Fantasy,5043
tt0065916,Joe,1970,Drama Thriller,9917
tt0065922,Julius Caesar,1970,Drama History War,11294
tt0065932,Hîchirimen bâkuto - Nôbarydu takahadâ,1970,Action Crime Horror,5357
tt0065938,Kelly's Heroes,1970,Adventure Comedy War,12075
tt0065943,King of the Grizzlies,1970,Family Western,5577
tt0065948,Krajobraz po bitwie,1970,Drama History Romance,4696
tt0065950,The Kremlin Letter,1970,Crime Drama Thriller,11498
tt0065954,Kyrkoherden,1970,Comedy,4234
tt0065958,Huang jiang nu xia,1970,Action Adventure,4574
tt0065962,Land Raiders,1970,Action Western,6237
tt0065969,The Last Valley,1971,Adventure Drama War,7126
tt0065979,The Liberation of L.B. Jones,1970,Crime Drama Romance,7290
tt0065987,Lisice,1970,Drama,2757
tt0065988,Little Big Man,1970,Adventure Comedy Drama,10556
tt0065989,Little Fauss and Big Halsy,1970,Drama,11027
tt0065992,Un par de asesinos,1970,Comedy Crime Western,5798
tt0065994,Lokis. Rekopis profesora Wittembacha,1970,Fantasy Horror,4404
tt0065999,Long hu dou,1970,Action Crime Drama,3868
tt0066001,The Looking Glass War,1970,Action Drama Thriller,5699
tt0066006,Lotte in Italia,1971,Drama,5736
tt0066011,Love Story,1970,Drama Romance,7665
tt0066015,Peccato veniale,1974,Comedy,6773
tt0066016,Lovers and Other Strangers,1970,Comedy,11203
tt0066031,Machibuse,1970,Action Drama,9066
tt0066040,Mais ne nous délivrez pas du mal,1971,Drama Horror,4458
tt0066041,La maison des Bories,1970,Drama Romance,5054
tt0066045,Il tuo dolce corpo da uccidere,1970,Horror,6143
tt0066049,A Man Called Horse,1970,Adventure Drama Western,2781
tt0066050,A Man Called Sledge,1970,Western,5426
tt0066053,The Man Who Haunted Himself,1970,Thriller,8287
tt0066063,Mazurka på sengekanten,1970,Comedy,5190
tt0066064,The McKenzie Break,1970,Action Drama War,6247
tt0066070,Mera Naam Joker,1970,Comedy Drama,8887
tt0066075,Metello,1970,Drama History,8667
tt0066079,Das Millionenspiel,1970,Action Drama Sci-Fi,10934
tt0066090,The Molly Maguires,1970,Drama History,7434
tt0066093,Monte Walsh,1970,Western,4764
tt0066098,La morte risale a ieri sera,1970,Crime Drama,8194
tt0066104,Sie tötete in Ekstase,1971,Horror,3472
tt0066108,Le mur de l'Atlantique,1970,Comedy War,7861
tt0066115,Myra Breckinridge,1970,Comedy,9116
tt0066116,Mädchen mit Gewalt,1970,Drama Thriller,6046
tt0066122,Deep End,1970,Drama Romance,8175
tt0066124,Nachalo,1970,Drama Romance,5624
tt0066126,The Losers,1970,Action Drama Thriller,5077
tt0066132,Nella stretta morsa del ragno,1971,Horror,4831
tt0066141,The Night Visitor,1971,Crime Horror Thriller,5432
tt0066144,La noche de los brujos,1974,Adventure Horror,2907
tt0066150,Die Niklashauser Fart,1970,Drama,4694
tt0066160,La noche de Walpurgis,1971,Horror,5209
tt0066164,Les novices,1970,Comedy Drama,4065
tt0066169,O Happy Day,1970,Drama,3183
tt0066171,O.K.,1970,Drama War,4806
tt0066179,The Old Man Who Cried Wolf,1970,Thriller,4552
tt0066181,On a Clear Day You Can See Forever,1970,Comedy Drama Fantasy,12632
tt0066192,Out 1: Spectre,1972,Comedy Drama Thriller,13446
tt0066193,The Out of Towners,1970,Comedy,10761
tt0066195,The Owl and the Pussycat,1970,Comedy,9045
tt0066207,Peau d'âne,1970,Drama Family Fantasy,5211
tt0066211,Perestupi porog,1970,Drama Romance,6354
tt0066212,Perfect Friday,1970,Comedy Crime,7274
tt0066214,Performance,1970,Crime Drama,8642
tt0066217,Les petites filles modèles,1971,Comedy Romance,5656
tt0066227,Pippi Långstrump på de sju haven,1970,Adventure Comedy Drama,9068
tt0066237,Pratidwandi,1970,Drama,7774
tt0066249,The Private Life of Sherlock Holmes,1970,Adventure Comedy Crime,10885
tt0066267,Qualcosa striscia nel buio,1971,Horror,4027
tt0066277,La ragazza di nome Giulio,1970,Drama,5230
tt0066279,The Railway Children,1970,Drama Family,10251
tt0066287,Los rebeldes de Arizona,1972,Western,5945
tt0066289,Rejs,1970,Comedy,5287
tt0066301,Rio Lobo,1970,Adventure Romance War,12239
tt0066302,The Rise and Rise of Michael Rimmer,1970,Comedy,11101
tt0066315,Roy Colt & Winchester Jack,1970,Comedy Western,5817
tt0066318,La rupture,1970,Thriller,8697
tt0066319,Ryan's Daughter,1970,Drama Romance,7475
tt0066320,Rötmånad,1970,Comedy,4880
tt0066325,San Domingo,1970,Drama,9158
tt0066334,Satiricosissimo,1970,Comedy,10362
tt0066341,Schulmädchen-Report: Was Eltern nicht für möglich halten,1970,Comedy Drama Romance,7002
tt0066344,Scrooge,1970,Drama Family Fantasy,10668
tt0066362,Seizoku,1970,Drama,3563
tt0066364,"Shango, la pistola infallibile",1970,Action Drama Western,2954
tt0066374,Ha-Shoter Azulai,1971,Comedy Drama,9357
tt0066380,Vampyros Lesbos,1971,Drama Horror,3317
tt0066385,Skulle det dukke opp flere lik er det bare å ringe.....,1970,Comedy Crime Mystery,10090
tt0066390,Soldier Blue,1970,Western,6340
tt0066392,Something for Everyone,1970,Comedy Crime Drama,8388
tt0066402,Start the Revolution Without Me,1970,Comedy History,7624
tt0066407,Stille dage i Clichy,1970,Comedy Drama,5399
tt0066412,Lo strano vizio della signora Wardh,1971,Crime Horror Mystery,5036
tt0066413,Strategia del ragno,1970,Drama Mystery,5436
tt0066421,Summer in the City,1971,Drama,2446
tt0066423,Sur un arbre perché,1971,Comedy,4441
tt0066429,Szerelmesfilm,1970,Drama,5450
tt0066434,THX 1138,1971,Drama Sci-Fi Thriller,7970
tt0066436,Take a Girl Like You,1970,Comedy Drama Romance,9207
tt0066448,There Was a Crooked Man...,1970,Western,7537
tt0066449,There's a Girl in My Soup,1970,Comedy Romance,8203
tt0066450,They Call Me Mister Tibbs!,1970,Crime Drama Mystery,8216
tt0066461,Tko pjeva zlo ne misli,1970,Comedy Drama Musical,7847
tt0066466,Tôkyô sensô sengo hiwa,1970,Drama,5620
tt0066468,Tomato Kecchappu Kôtei,1971,Drama,2156
tt0066471,Too Late the Hero,1970,Action Drama War,10728
tt0066473,Tora! Tora! Tora!,1970,Action Drama History,10754
tt0066491,Tristana,1970,Drama,7498
tt0066492,Trog,1970,Horror Sci-Fi,5736
tt0066495,The Twelve Chairs,1970,Comedy,12866
tt0066497,Uccidete il vitello grasso e arrostitelo,1970,Drama Thriller,4300
tt0066498,Ucho,1990,Drama Thriller,7031
tt0066500,Umut,1970,Drama,3436
tt0066502,Un condé,1970,Crime Drama Thriller,6492
tt0066511,Uomini contro,1970,Drama War,4745
tt0066515,Uz zase skácu pres kaluze,1971,Drama Family,4839
tt0066516,Valerie a týden divu,1970,Adventure Drama Fantasy,2524
tt0066518,The Vampire Lovers,1970,Horror,4764
tt0066530,Viva la muerte,1971,Drama War,2260
tt0066532,Vladimir et Rosa,1971,Drama,9873
tt0066536,Le voyou,1970,Crime Thriller,10008
tt0066537,Vrazda ing. Certa,1970,Comedy Fantasy,4506
tt0066542,A Walk in the Spring Rain,1970,Drama Romance,7694
tt0066546,Warum läuft Herr R. Amok,1970,Drama,7708
tt0066550,Watermelon Man,1970,Comedy Drama,8083
tt0066554,Die Weibchen,1970,Drama,3504
tt0066563,Where's Poppa?,1970,Comedy,6462
tt0066565,Beloe solntse pustyni,1970,Action Adventure Comedy,4048
tt0066585,Wuthering Heights,1970,Adventure Drama Romance,6187
tt0066593,You Can't Win 'Em All,1970,Action Adventure Comedy,4847
tt0066594,You xia er,1970,Action Drama,6076
tt0066599,Yuma,1971,Western,5320
tt0066601,Zabriskie Point,1970,Drama,5756
tt0066602,Shin Zatôichi: Yabure! Tôjin-ken,1971,Action Adventure Drama,10705
tt0066603,Zatôichi to Yôjinbô,1970,Action Adventure Drama,17841
tt0066612,"Vamos a matar, compañeros",1970,Action Comedy Western,8242
tt0066639,Gishiki,1971,Comedy Drama,8658
tt0066728,The Million Dollar Duck,1971,Comedy Family Sci-Fi,8673
tt0066729,...e lo chiamarono Spirito Santo,1971,Western,4734
tt0066735,4 mosche di velluto grigio,1971,Crime Mystery Thriller,4881
tt0066739,Uma Abelha na Chuva,1972,Drama,2881
tt0066740,The Abominable Dr. Phibes,1971,Comedy Horror,5837
tt0066745,"Indio Black, sai che ti dico: Sei un gran figlio di...",1970,Action War Western,4663
tt0066746,"Adiós, cigüeña, adiós",1971,Drama,8925
tt0066750,Agitátorok,1971,Drama,7669
tt0066754,L'Albatros,1971,Thriller,5162
tt0066756,Alta tensión,1972,Crime Thriller,5527
tt0066758,Amar Prem,1972,Drama Musical Romance,11532
tt0066761,Le calde notti di Don Giovanni,1971,Comedy,6365
tt0066763,Anand,1971,Drama,11675
tt0066765,And Now for Something Completely Different,1971,Comedy,9310
tt0066767,The Anderson Tapes,1971,Action Crime Thriller,7175
tt0066769,The Andromeda Strain,1971,Sci-Fi Thriller,11357
tt0066771,Angels Hard as They Come,1971,Action Drama Thriller,5210
tt0066789,Les assassins de l'ordre,1971,Drama,7978
tt0066798,"L'aventure, c'est l'aventure",1972,Adventure Comedy Crime,8163
tt0066806,Bakuto gaijin butai,1971,Crime Drama,4322
tt0066808,Bananas,1971,Comedy,10561
tt0066811,The Barefoot Executive,1971,Comedy Family,11123
tt0066817,Bedknobs and Broomsticks,1971,Adventure Animation Comedy,12555
tt0066819,The Beguiled,1971,Drama Thriller War,8704
tt0066824,Bello onesto emigrato Australia sposerebbe compaesana illibata,1971,Comedy,11584
tt0066826,The Touch,1971,Drama,6166
tt0066827,La bestia uccide a sangue freddo,1971,Horror Mystery Thriller,2574
tt0066830,The Big Doll House,1971,Action Drama Thriller,6710
tt0066831,Big Jake,1971,Western,7536
tt0066841,Blanche,1971,Drama History,3700
tt0066842,Bleak Moments,1971,Comedy Drama,4749
tt0066844,Blindman,1971,Western,3017
tt0066848,Blood and Lace,1971,Horror,7010
tt0066849,The Blood on Satan's Claw,1971,Horror,5062
tt0066856,Born to Win,1971,Comedy Crime Drama,5186
tt0066858,The Boy Friend,1971,Comedy Musical Romance,10775
tt0066863,The Brotherhood of Satan,1971,Horror,4424
tt0066866,Bubasinter,1971,Comedy Drama,5516
tt0066867,Bubù,1971,Drama,5436
tt0066875,The Buttercup Chain,1970,Drama Romance,6649
tt0066877,Los cachorros,1973,Drama,3364
tt0066880,Calcutta 71,1971,Drama,7200
tt0066886,Captain Apache,1971,Action Crime Mystery,5482
tt0066888,Caravan,1971,Action Comedy Musical,12645
tt0066889,Historia de una traición,1971,Crime Drama Thriller,4337
tt0066892,Carnal Knowledge,1971,Drama,8858
tt0066894,Carry on Henry,1971,Comedy Romance,11987
tt0066895,Carry on at Your Convenience,1971,Comedy,12269
tt0066898,La casa sin fronteras,1972,Drama,5080
tt0066900,Catlow,1971,Comedy Western,4813
tt0066906,Le chat,1971,Drama,2612
tt0066907,Chato's Land,1972,Western,7128
tt0066914,La nuit des étoiles filantes,1973,Horror,3043
tt0066919,La classe operaia va in paradiso,1971,Drama,11052
tt0066921,A Clockwork Orange,1971,Crime Drama Sci-Fi,11383
tt0066923,L'uomo più velenoso del cobra,1971,Mystery Thriller,4603
tt0066924,La coda dello scorpione,1971,Mystery Thriller,6391
tt0066928,La collera del vento,1970,Drama Western,7042
tt0066936,Como Era Gostoso o Meu Francês,1971,Adventure Comedy,2405
tt0066939,Condenados a vivir,1972,Crime Horror Thriller,2816
tt0066940,Confessione di un commissario di polizia al procuratore della repubblica,1971,Crime Drama,10921
tt0066941,Kokuhakuteki joyûron,1971,Drama,9171
tt0066950,Il corsaro nero,1971,Action Adventure Comedy,5731
tt0066952,"Count Yorga, Vampire",1970,Drama Fantasy Horror,6616
tt0066963,Dad's Army,1971,Comedy War,10782
tt0066966,Daniel,1971,Comedy,4938
tt0066969,Dauriya,1972,Adventure Drama History,10122
tt0066980,Le regine,1970,Fantasy Horror,3223
tt0066981,The Delta Factor,1970,Adventure Crime Drama,6800
tt0066986,Desperate Characters,1971,Drama,7883
tt0066988,Detenuto in attesa di giudizio,1971,Comedy Drama,9505
tt0066989,Les deux Anglaises et le continent,1971,Drama Romance,9721
tt0066995,Diamonds Are Forever,1971,Action Adventure Thriller,18901
tt0066996,Die Screaming Marianne,1971,Crime Drama Thriller,5342
tt0066999,Dirty Harry,1971,Action Crime Drama,6837
tt0067002,Dobutsu takarajima,1971,Action Adventure Animation,3587
tt0067003,'Doc',1971,Western,11074
tt0067009,Du bei chuan wang,1972,Action Drama,2574
tt0067013,Dostoyanie respubliki,1972,Action Adventure Crime,7532
tt0067016,Doctor Jekyll y el Hombre Lobo,1972,Horror,3541
tt0067023,Duel,1971,Action Horror Thriller,9533
tt0067024,Huo bing,1971,Action,4104
tt0067025,Quan ji,1971,Action Drama,3498
tt0067026,Da jue dou,1971,Action Drama,6274
tt0067035,"Su le mani, cadavere! Sei in arresto",1971,Action Drama Romance,6168
tt0067040,L'éden et après,1970,Drama,2813
tt0067047,Emil i Lönneberga,1971,Comedy Drama Family,9515
tt0067052,Endless Night,1972,Crime Drama Horror,9593
tt0067055,Equinox,1970,Adventure Horror Mystery,6495
tt0067061,Pinocchio,1971,Comedy Fantasy,6922
tt0067065,Escape from the Planet of the Apes,1971,Action Sci-Fi,8455
tt0067068,Evdokia,1971,Drama Romance,3307
tt0067076,Exponerad,1971,Drama Thriller,3326
tt0067084,Una farfalla con le ali insanguinate,1971,Mystery Thriller,5829
tt0067087,Faustine et le bel été,1972,Comedy Drama Romance,4928
tt0067093,Fiddler on the Roof,1971,Drama Family Musical,13158
tt0067099,Finis Hominis,1971,Comedy Drama,3714
tt0067104,Flight of the Doves,1971,Drama Family,8848
tt0067108,La folie des grandeurs,1971,Adventure Comedy History,5776
tt0067109,Fools' Parade,1971,Comedy Drama Thriller,7414
tt0067116,The French Connection,1971,Action Crime Drama,6635
tt0067118,Friends,1971,Drama Romance,5226
tt0067124,The Gang That Couldn't Shoot Straight,1971,Comedy Crime,7042
tt0067128,Get Carter,1971,Crime Thriller,6554
tt0067134,Giornata nera per l'ariete,1971,Mystery Thriller,4668
tt0067136,La tecnica e il rito,1972,Drama History,2748
tt0067140,Giù la testa,1971,War Western,5372
tt0067141,Glen and Randa,1971,Adventure Sci-Fi,4781
tt0067142,Gli fumavano le Colt... lo chiamavano Camposanto,1971,Comedy Western,8101
tt0067144,The Go-Between,1971,Drama Romance,7082
tt0067148,Gojira tai Hedora,1971,Action Adventure Animation,2601
tt0067150,Das goldene Ding,1972,Adventure,5383
tt0067155,Goya - oder Der arge Weg der Erkenntnis,1971,Drama,8382
tt0067163,Ein großer graublauer Vogel,1970,Crime Sci-Fi Thriller,6840
tt0067164,Guddi,1971,Comedy Drama Family,10366
tt0067176,Hands of the Ripper,1971,Horror,7067
tt0067178,Hanno cambiato faccia,1971,Drama Horror,3867
tt0067183,Haré Rama Haré Krishna,1971,Drama Musical,13055
tt0067185,Harold and Maude,1971,Comedy Drama Romance,13456
tt0067204,The Hired Hand,1971,Drama Western,4322
tt0067212,Homo Eroticus,1971,Comedy,8564
tt0067216,The Horsemen,1971,Action Adventure Drama,4820
tt0067217,The Hospital,1971,Comedy Drama Mystery,16276
tt0067219,How to Frame a Figg,1971,Comedy,9620
tt0067224,The Hunting Party,1971,Action Drama Western,3791
tt0067227,Händler der vier Jahreszeiten,1972,Drama,4875
tt0067229,I Drink Your Blood,1970,Horror,5458
tt0067237,Il était une fois un flic...,1972,Comedy Crime,5100
tt0067242,In nome del popolo italiano,1971,Comedy Mystery,10278
tt0067243,Assault,1971,Crime Drama Horror,5114
tt0067245,The Incredible 2-Headed Transplant,1971,Horror Sci-Fi,4528
tt0067249,Inochi bô ni furô,1971,Crime Drama,7088
tt0067252,Interview,1971,Drama,5949
tt0067254,Yi fu dang guan,1972,Action Adventure,2708
tt0067256,L'istruttoria è chiusa: dimentichi,1971,Crime Thriller,10160
tt0067274,Jo,1971,Comedy,5782
tt0067277,Johnny Got His Gun,1971,Drama War,9359
tt0067283,Justine de Sade,1972,Drama,11528
tt0067296,Kazoku,1970,Drama,5769
tt0067302,Kidnapped,1971,Adventure Drama,8649
tt0067306,King Lear,1971,Drama,9995
tt0067309,Klute,1971,Crime Mystery Thriller,7932
tt0067314,Kotch,1971,Comedy Drama,10091
tt0067322,Zhong kui niang zi,1971,Action Drama,4393
tt0067323,Laisse aller... c'est une valse,1971,Action Comedy Crime,6188
tt0067328,The Last Picture Show,1971,Drama,13851
tt0067333,Lawman,1971,Western,8402
tt0067334,Le Mans,1971,Action Adventure Drama,2891
tt0067341,Let's Scare Jessica to Death,1971,Drama Horror Mystery,4025
tt0067350,Little Murders,1971,Comedy,11612
tt0067354,Lo chiamavano King,1971,Western,2322
tt0067355,Lo chiamavano Trinità...,1970,Comedy Western,5785
tt0067357,The Raging Moon,1971,Drama Romance,11122
tt0067358,Xia shi hang,1971,Action Adventure Drama,4208
tt0067361,Una lucertola con la pelle di donna,1971,Mystery Thriller,7171
tt0067365,La lunga spiaggia fredda,1971,Thriller,3351
tt0067384,La corta notte delle bambole di vetro,1971,Horror Mystery,6477
tt0067386,Malpertuis,1971,Drama Fantasy Horror,6594
tt0067388,Man in the Wilderness,1971,Adventure Drama Western,2692
tt0067395,Il venditore di morte,1971,Action Drama Mystery,6849
tt0067397,Les mariés de l'an deux,1971,Action Adventure Comedy,7263
tt0067405,Maskarada,1971,Drama,2320
tt0067409,Max et les ferrailleurs,1971,Crime Drama Romance,5471
tt0067411,McCabe & Mrs. Miller,1971,Drama Western,12390
tt0067418,Melody,1971,Comedy Drama Romance,7801
tt0067419,The Mephisto Waltz,1971,Horror Mystery Thriller,6209
tt0067421,Mere Apne,1971,Drama,13133
tt0067422,Il merlo maschio,1971,Comedy,9258
tt0067425,Mi querida señorita,1972,Drama Romance,4963
tt0067429,Milano calibro 9,1972,Action Crime Thriller,7479
tt0067436,Mira,1971,Crime Drama,5584
tt0067437,La moglie del prete,1970,Comedy,11512
tt0067439,Mon oncle Antoine,1971,Drama,3840
tt0067445,Morte a Venezia,1971,Drama,3329
tt0067446,La morte cammina con i tacchi alti,1971,Mystery Thriller,8152
tt0067452,Ancora dollari per i MacGregor,1970,Drama Western,4730
tt0067454,Multiple Maniacs,1970,Comedy Crime Horror,12661
tt0067457,Murders in the Rue Morgue,1971,Crime Horror Mystery,4206
tt0067464,Dívka na kosteti,1972,Comedy Family Fantasy,6592
tt0067467,Még kér a nép,1972,Drama Musical War,3463
tt0067469,N. a pris les dés...,1971,Drama Horror,2875
tt0067482,A New Leaf,1971,Comedy Romance,11975
tt0067484,Nie lubie poniedzialku,1971,Comedy,5683
tt0067487,La notte che Evelyn uscì dalla tomba,1971,Horror Mystery Thriller,6894
